# year	AAA	AA	A	BBB	BB	B	CCC	Default	
60	0.00748452	0.00741924	0.00696589	0.00603983	0.00438862	0.00271869	0.00155976	0	
61	0.00747098	0.00736598	0.00689069	0.00595716	0.00431626	0.00266773	0.001532	0	
62	0.00745359	0.0073111	0.00681577	0.00587617	0.00424624	0.00261879	0.00150527	0	
63	0.00743259	0.00725476	0.00674118	0.0057968	0.00417842	0.00257173	0.00147952	0	
64	0.00740819	0.00719711	0.00666695	0.00571901	0.00411266	0.00252643	0.00145466	0	
65	0.00738059	0.00713829	0.00659314	0.00564273	0.00404886	0.00248277	0.00143066	0	
66	0.00735001	0.00707843	0.00651977	0.0055679	0.00398689	0.00244066	0.00140745	0	
67	0.00731664	0.00701766	0.00644689	0.00549448	0.00392667	0.00239998	0.00138499	0	
68	0.00728066	0.0069561	0.00637451	0.00542242	0.00386809	0.00236066	0.00136322	0	
69	0.00724225	0.00689384	0.00630266	0.00535167	0.00381107	0.00232261	0.00134212	0	
70	0.00720159	0.006831	0.00623137	0.00528218	0.00375553	0.00228575	0.00132163	0	
71	0.00715883	0.00676766	0.00616065	0.00521392	0.0037014	0.00225002	0.00130173	0	
72	0.00711415	0.00670391	0.00609052	0.00514685	0.00364859	0.00221535	0.00128238	0	
73	0.00706767	0.00663983	0.00602099	0.00508092	0.00359705	0.00218167	0.00126355	0	
74	0.00701956	0.0065755	0.00595208	0.0050161	0.00354671	0.00214894	0.00124522	0	
75	0.00696994	0.00651098	0.0058838	0.00495236	0.00349752	0.0021171	0.00122735	0	
76	0.00691895	0.00644635	0.00581615	0.00488967	0.00344942	0.0020861	0.00120992	0	
77	0.0068667	0.00638165	0.00574914	0.00482798	0.00340237	0.0020559	0.00119291	0	
78	0.00681332	0.00631695	0.00568279	0.00476728	0.00335632	0.00202646	0.0011763	0	
79	0.0067589	0.00625229	0.00561708	0.00470754	0.00331122	0.00199774	0.00116007	0	
80	0.00670357	0.00618773	0.00555203	0.00464873	0.00326703	0.00196969	0.0011442	0	
81	0.00664741	0.0061233	0.00548764	0.00459081	0.00322372	0.0019423	0.00112867	0	
82	0.00659053	0.00605905	0.00542391	0.00453378	0.00318125	0.00191552	0.00111347	0	
